_id,Quarter,HB,HBQF,HBT,CancerType,CancerTypeQF,NumberOfEligibleReferrals62DayStandard,NumberOfEligibleReferrals62DayStandardQF,NumberOfEligibleReferralsTreatedWithin62Days,NumberOfEligibleReferralsTreatedWithin62DaysQF
13035,2020Q3,S92000003,d,S08000025,All Cancer Types,d,9,"",9,""
13036,2020Q3,S92000003,d,S08000026,Breast,"",1,"",1,""
13037,2020Q3,S92000003,d,S08000026,Lung,"",2,"",2,""
13038,2020Q3,S92000003,d,S08000026,Melanoma,"",1,"",1,""
13039,2020Q3,S92000003,d,S08000026,Upper GI,"",2,"",2,""
13040,2020Q3,S92000003,d,S08000026,Urological,"",1,"",1,""
13041,2020Q3,S92000003,d,S08000026,All Cancer Types,d,7,"",7,""
13042,2020Q3,S92000003,d,S08000028,Lung,"",3,"",3,""
13043,2020Q3,S92000003,d,S08000028,Melanoma,"",1,"",1,""
13044,2020Q3,S92000003,d,S08000028,Upper GI,"",2,"",2,""
13045,2020Q3,S92000003,d,S08000028,Urological,"",2,"",2,""
13046,2020Q3,S92000003,d,S08000028,All Cancer Types,d,8,"",8,""
13047,2020Q3,S92000003,d,S08000029,Breast,"",40,"",36,""
13048,2020Q3,S92000003,d,S08000029,Cervical,"",1,"",1,""
13049,2020Q3,S92000003,d,S08000029,Colorectal,"",33,"",32,""
13050,2020Q3,S92000003,d,S08000029,Head & Neck,"",1,"",1,""
13051,2020Q3,S92000003,d,S08000029,Lung,"",31,"",28,""
13052,2020Q3,S92000003,d,S08000029,Lymphoma,"",3,"",3,""
13053,2020Q3,S92000003,d,S08000029,Melanoma,"",9,"",9,""
13054,2020Q3,S92000003,d,S08000029,Ovarian,"",4,"",4,""
13055,2020Q3,S92000003,d,S08000029,Upper GI,"",21,"",19,""
13056,2020Q3,S92000003,d,S08000029,Urological,"",32,"",24,""
13057,2020Q3,S92000003,d,S08000029,All Cancer Types,d,175,"",157,""
13058,2020Q3,S92000003,d,S08000030,Breast,"",31,"",31,""
13059,2020Q3,S92000003,d,S08000030,Cervical,"",1,"",1,""
13060,2020Q3,S92000003,d,S08000030,Colorectal,"",40,"",39,""
13061,2020Q3,S92000003,d,S08000030,Head & Neck,"",3,"",3,""
13062,2020Q3,S92000003,d,S08000030,Lung,"",48,"",47,""
13063,2020Q3,S92000003,d,S08000030,Melanoma,"",8,"",7,""
13064,2020Q3,S92000003,d,S08000030,Ovarian,"",5,"",5,""
13065,2020Q3,S92000003,d,S08000030,Upper GI,"",29,"",29,""
13066,2020Q3,S92000003,d,S08000030,Urological,"",17,"",15,""
13067,2020Q3,S92000003,d,S08000030,All Cancer Types,d,182,"",177,""
13068,2020Q3,S92000003,d,S08000031,Breast,"",159,"",158,""
13069,2020Q3,S92000003,d,S08000031,Cervical,"",12,"",11,""
13070,2020Q3,S92000003,d,S08000031,Colorectal,"",116,"",79,""
13071,2020Q3,S92000003,d,S08000031,Head & Neck,"",69,"",63,""
13072,2020Q3,S92000003,d,S08000031,Lung,"",125,"",122,""
13073,2020Q3,S92000003,d,S08000031,Lymphoma,"",40,"",39,""
13074,2020Q3,S92000003,d,S08000031,Melanoma,"",46,"",46,""
13075,2020Q3,S92000003,d,S08000031,Ovarian,"",21,"",21,""
13076,2020Q3,S92000003,d,S08000031,Upper GI,"",100,"",79,""
13077,2020Q3,S92000003,d,S08000031,Urological,"",158,"",109,""
13078,2020Q3,S92000003,d,S08000031,All Cancer Types,d,846,"",727,""
13079,2020Q3,S92000003,d,S08000032,Breast,"",65,"",64,""
13080,2020Q3,S92000003,d,S08000032,Cervical,"",1,"",1,""
13081,2020Q3,S92000003,d,S08000032,Colorectal,"",46,"",35,""
13082,2020Q3,S92000003,d,S08000032,Head & Neck,"",10,"",9,""
13083,2020Q3,S92000003,d,S08000032,Lung,"",36,"",36,""
13084,2020Q3,S92000003,d,S08000032,Lymphoma,"",14,"",13,""
13085,2020Q3,S92000003,d,S08000032,Melanoma,"",25,"",25,""
13086,2020Q3,S92000003,d,S08000032,Ovarian,"",2,"",1,""
13087,2020Q3,S92000003,d,S08000032,Upper GI,"",39,"",34,""
13088,2020Q3,S92000003,d,S08000032,Urological,"",27,"",22,""
13089,2020Q3,S92000003,d,S08000032,All Cancer Types,d,265,"",240,""
13090,2020Q3,S92000003,d,SB0801,Colorectal,"",1,"",1,""
13091,2020Q3,S92000003,d,SB0801,Head & Neck,"",1,"",1,""
13092,2020Q3,S92000003,d,SB0801,Lung,"",23,"",21,""
13093,2020Q3,S92000003,d,SB0801,All Cancer Types,d,25,"",23,""
13094,2020Q4,S08000015,"",S08000015,Breast,"",72,p,53,p
13095,2020Q4,S08000015,"",S08000015,Cervical,"",2,p,2,p
13096,2020Q4,S08000015,"",S08000015,Colorectal,"",26,p,20,p
13097,2020Q4,S08000015,"",S08000015,Head & Neck,"",7,p,7,p
13098,2020Q4,S08000015,"",S08000015,Lung,"",35,p,35,p
13099,2020Q4,S08000015,"",S08000015,Lymphoma,"",5,p,3,p
13100,2020Q4,S08000015,"",S08000015,Melanoma,"",9,p,8,p
13101,2020Q4,S08000015,"",S08000015,Ovarian,"",1,p,1,p
13102,2020Q4,S08000015,"",S08000015,Upper GI,"",33,p,31,p
13103,2020Q4,S08000015,"",S08000015,Urological,"",35,p,33,p
13104,2020Q4,S08000015,"",S08000015,All Cancer Types,d,225,p,193,p
13105,2020Q4,S08000015,"",S08000017,Breast,"",1,p,1,p
13106,2020Q4,S08000015,"",S08000017,All Cancer Types,d,1,p,1,p
13107,2020Q4,S08000015,"",S08000031,Cervical,"",1,p,0,p
13108,2020Q4,S08000015,"",S08000031,Colorectal,"",5,p,4,p
13109,2020Q4,S08000015,"",S08000031,Head & Neck,"",2,p,2,p
13110,2020Q4,S08000015,"",S08000031,Lung,"",2,p,2,p
13111,2020Q4,S08000015,"",S08000031,Melanoma,"",1,p,1,p
13112,2020Q4,S08000015,"",S08000031,Ovarian,"",3,p,3,p
13113,2020Q4,S08000015,"",S08000031,Upper GI,"",5,p,2,p
13114,2020Q4,S08000015,"",S08000031,Urological,"",5,p,4,p
13115,2020Q4,S08000015,"",S08000031,All Cancer Types,d,24,p,18,p
13116,2020Q4,S08000015,"",SB0801,Lung,"",2,p,2,p
13117,2020Q4,S08000015,"",SB0801,All Cancer Types,d,2,p,2,p
13118,2020Q4,S08000016,"",S08000016,Breast,"",9,p,9,p
13119,2020Q4,S08000016,"",S08000016,Colorectal,"",8,p,8,p
13120,2020Q4,S08000016,"",S08000016,Head & Neck,"",2,p,2,p
13121,2020Q4,S08000016,"",S08000016,Lung,"",8,p,7,p
13122,2020Q4,S08000016,"",S08000016,Lymphoma,"",2,p,2,p
13123,2020Q4,S08000016,"",S08000016,Melanoma,"",1,p,1,p
13124,2020Q4,S08000016,"",S08000016,Ovarian,"",3,p,3,p
13125,2020Q4,S08000016,"",S08000016,Upper GI,"",8,p,8,p
13126,2020Q4,S08000016,"",S08000016,Urological,"",7,p,6,p
13127,2020Q4,S08000016,"",S08000016,All Cancer Types,d,48,p,46,p
13128,2020Q4,S08000016,"",S08000024,Breast,"",1,p,1,p
13129,2020Q4,S08000016,"",S08000024,Colorectal,"",1,p,1,p
13130,2020Q4,S08000016,"",S08000024,Head & Neck,"",1,p,1,p
13131,2020Q4,S08000016,"",S08000024,Lung,"",4,p,4,p
13132,2020Q4,S08000016,"",S08000024,Lymphoma,"",1,p,1,p
13133,2020Q4,S08000016,"",S08000024,Ovarian,"",2,p,2,p
13134,2020Q4,S08000016,"",S08000024,Upper GI,"",2,p,1,p
13135,2020Q4,S08000016,"",S08000024,Urological,"",2,p,1,p
13136,2020Q4,S08000016,"",S08000024,All Cancer Types,d,14,p,12,p
13137,2020Q4,S08000017,"",S08000017,Breast,"",22,p,22,p
13138,2020Q4,S08000017,"",S08000017,Colorectal,"",14,p,14,p
13139,2020Q4,S08000017,"",S08000017,Head & Neck,"",4,p,4,p
13140,2020Q4,S08000017,"",S08000017,Lung,"",21,p,21,p
13141,2020Q4,S08000017,"",S08000017,Lymphoma,"",4,p,4,p
13142,2020Q4,S08000017,"",S08000017,Melanoma,"",1,p,1,p
13143,2020Q4,S08000017,"",S08000017,Ovarian,"",2,p,2,p
13144,2020Q4,S08000017,"",S08000017,Upper GI,"",14,p,14,p
13145,2020Q4,S08000017,"",S08000017,Urological,"",12,p,8,p
13146,2020Q4,S08000017,"",S08000017,All Cancer Types,d,94,p,90,p
13147,2020Q4,S08000017,"",S08000024,Breast,"",1,p,1,p
13148,2020Q4,S08000017,"",S08000024,Colorectal,"",3,p,2,p
13149,2020Q4,S08000017,"",S08000024,Head & Neck,"",1,p,1,p
13150,2020Q4,S08000017,"",S08000024,Lung,"",2,p,2,p
13151,2020Q4,S08000017,"",S08000024,Melanoma,"",1,p,1,p
13152,2020Q4,S08000017,"",S08000024,Ovarian,"",1,p,1,p
13153,2020Q4,S08000017,"",S08000024,Upper GI,"",2,p,2,p
13154,2020Q4,S08000017,"",S08000024,Urological,"",3,p,1,p
13155,2020Q4,S08000017,"",S08000024,All Cancer Types,d,14,p,11,p
13156,2020Q4,S08000017,"",SB0801,Lung,"",1,p,1,p
13157,2020Q4,S08000017,"",SB0801,All Cancer Types,d,1,p,1,p
13158,2020Q4,S08000019,"",S08000019,Breast,"",49,p,49,p
13159,2020Q4,S08000019,"",S08000019,Cervical,"",2,p,2,p
13160,2020Q4,S08000019,"",S08000019,Colorectal,"",32,p,29,p
13161,2020Q4,S08000019,"",S08000019,Head & Neck,"",1,p,1,p
13162,2020Q4,S08000019,"",S08000019,Lung,"",48,p,48,p
13163,2020Q4,S08000019,"",S08000019,Lymphoma,"",7,p,6,p
13164,2020Q4,S08000019,"",S08000019,Melanoma,"",7,p,6,p
13165,2020Q4,S08000019,"",S08000019,Ovarian,"",4,p,4,p
13166,2020Q4,S08000019,"",S08000019,Upper GI,"",27,p,27,p
13167,2020Q4,S08000019,"",S08000019,Urological,"",49,p,40,p
13168,2020Q4,S08000019,"",S08000019,All Cancer Types,d,226,p,212,p
13169,2020Q4,S08000019,"",S08000024,Upper GI,"",2,p,2,p
13170,2020Q4,S08000019,"",S08000024,All Cancer Types,d,2,p,2,p
13171,2020Q4,S08000019,"",S08000031,Colorectal,"",2,p,0,p
13172,2020Q4,S08000019,"",S08000031,Head & Neck,"",5,p,4,p
13173,2020Q4,S08000019,"",S08000031,Lung,"",7,p,4,p
13174,2020Q4,S08000019,"",S08000031,Lymphoma,"",1,p,1,p
13175,2020Q4,S08000019,"",S08000031,Melanoma,"",1,p,0,p
13176,2020Q4,S08000019,"",S08000031,Ovarian,"",2,p,2,p
13177,2020Q4,S08000019,"",S08000031,Upper GI,"",6,p,2,p
13178,2020Q4,S08000019,"",S08000031,Urological,"",13,p,6,p
13179,2020Q4,S08000019,"",S08000031,All Cancer Types,d,37,p,19,p
13180,2020Q4,S08000019,"",SB0801,Head & Neck,"",2,p,2,p
13181,2020Q4,S08000019,"",SB0801,Lung,"",3,p,1,p
13182,2020Q4,S08000019,"",SB0801,All Cancer Types,d,5,p,3,p
13183,2020Q4,S08000020,"",S08000020,Breast,"",85,p,79,p
13184,2020Q4,S08000020,"",S08000020,Colorectal,"",43,p,32,p
13185,2020Q4,S08000020,"",S08000020,Head & Neck,"",8,p,8,p
13186,2020Q4,S08000020,"",S08000020,Lung,"",44,p,37,p
13187,2020Q4,S08000020,"",S08000020,Lymphoma,"",8,p,5,p
13188,2020Q4,S08000020,"",S08000020,Melanoma,"",13,p,13,p
13189,2020Q4,S08000020,"",S08000020,Ovarian,"",6,p,6,p
13190,2020Q4,S08000020,"",S08000020,Upper GI,"",42,p,42,p
13191,2020Q4,S08000020,"",S08000020,Urological,"",64,p,50,p
13192,2020Q4,S08000020,"",S08000020,All Cancer Types,d,313,p,272,p
13193,2020Q4,S08000020,"",S08000025,Breast,"",1,p,0,p
13194,2020Q4,S08000020,"",S08000025,All Cancer Types,d,1,p,0,p
13195,2020Q4,S08000020,"",S08000026,Breast,"",1,p,1,p
13196,2020Q4,S08000020,"",S08000026,All Cancer Types,d,1,p,1,p
13197,2020Q4,S08000022,"",S08000020,Urological,"",2,p,0,p
13198,2020Q4,S08000022,"",S08000020,All Cancer Types,d,2,p,0,p
13199,2020Q4,S08000022,"",S08000022,Breast,"",46,p,44,p
13200,2020Q4,S08000022,"",S08000022,Cervical,"",1,p,1,p
13201,2020Q4,S08000022,"",S08000022,Colorectal,"",27,p,13,p
13202,2020Q4,S08000022,"",S08000022,Head & Neck,"",5,p,5,p
13203,2020Q4,S08000022,"",S08000022,Lung,"",21,p,21,p
13204,2020Q4,S08000022,"",S08000022,Lymphoma,"",7,p,7,p
13205,2020Q4,S08000022,"",S08000022,Melanoma,"",6,p,4,p
13206,2020Q4,S08000022,"",S08000022,Ovarian,"",10,p,10,p
13207,2020Q4,S08000022,"",S08000022,Upper GI,"",26,p,18,p
13208,2020Q4,S08000022,"",S08000022,Urological,"",57,p,22,p
13209,2020Q4,S08000022,"",S08000022,All Cancer Types,d,206,p,145,p
13210,2020Q4,S08000022,"",S08000024,Breast,"",1,p,0,p
13211,2020Q4,S08000022,"",S08000024,All Cancer Types,d,1,p,0,p
13212,2020Q4,S08000022,"",S08000031,Head & Neck,"",2,p,2,p
13213,2020Q4,S08000022,"",S08000031,Lung,"",2,p,2,p
13214,2020Q4,S08000022,"",S08000031,Lymphoma,"",1,p,1,p
13215,2020Q4,S08000022,"",S08000031,Upper GI,"",1,p,1,p
13216,2020Q4,S08000022,"",S08000031,Urological,"",2,p,1,p
13217,2020Q4,S08000022,"",S08000031,All Cancer Types,d,8,p,7,p
13218,2020Q4,S08000022,"",SB0801,Lung,"",1,p,1,p
13219,2020Q4,S08000022,"",SB0801,All Cancer Types,d,1,p,1,p
13220,2020Q4,S08000024,"",S08000016,Breast,"",2,p,2,p
13221,2020Q4,S08000024,"",S08000016,All Cancer Types,d,2,p,2,p
13222,2020Q4,S08000024,"",S08000019,Breast,"",1,p,1,p
13223,2020Q4,S08000024,"",S08000019,All Cancer Types,d,1,p,1,p
13224,2020Q4,S08000024,"",S08000024,Breast,"",154,p,154,p
13225,2020Q4,S08000024,"",S08000024,Colorectal,"",82,p,60,p
13226,2020Q4,S08000024,"",S08000024,Head & Neck,"",35,p,35,p
13227,2020Q4,S08000024,"",S08000024,Lung,"",51,p,46,p
13228,2020Q4,S08000024,"",S08000024,Lymphoma,"",7,p,7,p
13229,2020Q4,S08000024,"",S08000024,Melanoma,"",31,p,25,p
13230,2020Q4,S08000024,"",S08000024,Ovarian,"",15,p,14,p
13231,2020Q4,S08000024,"",S08000024,Upper GI,"",72,p,69,p
13232,2020Q4,S08000024,"",S08000024,Urological,"",116,p,85,p
13233,2020Q4,S08000024,"",S08000024,All Cancer Types,d,563,p,495,p
13234,2020Q4,S08000024,"",S08000029,Breast,"",1,p,1,p
13235,2020Q4,S08000024,"",S08000029,All Cancer Types,d,1,p,1,p
13236,2020Q4,S08000025,"",S08000020,Ovarian,"",1,p,1,p
13237,2020Q4,S08000025,"",S08000020,Upper GI,"",1,p,1,p
13238,2020Q4,S08000025,"",S08000020,All Cancer Types,d,2,p,2,p
13239,2020Q4,S08000025,"",S08000024,Urological,"",1,p,0,p
13240,2020Q4,S08000025,"",S08000024,All Cancer Types,d,1,p,0,p
13241,2020Q4,S08000025,"",S08000025,Breast,"",1,p,1,p
13242,2020Q4,S08000025,"",S08000025,Colorectal,"",4,p,4,p
13243,2020Q4,S08000025,"",S08000025,Upper GI,"",4,p,4,p
13244,2020Q4,S08000025,"",S08000025,Urological,"",3,p,3,p
13245,2020Q4,S08000025,"",S08000025,All Cancer Types,d,12,p,12,p
13246,2020Q4,S08000026,"",S08000020,Lung,"",2,p,2,p
13247,2020Q4,S08000026,"",S08000020,Lymphoma,"",1,p,0,p
13248,2020Q4,S08000026,"",S08000020,All Cancer Types,d,3,p,2,p
13249,2020Q4,S08000026,"",S08000026,Breast,"",2,p,2,p
13250,2020Q4,S08000026,"",S08000026,Cervical,"",1,p,1,p
13251,2020Q4,S08000026,"",S08000026,Colorectal,"",1,p,1,p
13252,2020Q4,S08000026,"",S08000026,Lung,"",2,p,2,p
13253,2020Q4,S08000026,"",S08000026,Ovarian,"",1,p,1,p
13254,2020Q4,S08000026,"",S08000026,Upper GI,"",2,p,2,p
13255,2020Q4,S08000026,"",S08000026,Urological,"",3,p,3,p
13256,2020Q4,S08000026,"",S08000026,All Cancer Types,d,12,p,12,p
13257,2020Q4,S08000028,"",S08000022,Colorectal,"",3,p,3,p
13258,2020Q4,S08000028,"",S08000022,Head & Neck,"",1,p,0,p
13259,2020Q4,S08000028,"",S08000022,Lymphoma,"",1,p,1,p
13260,2020Q4,S08000028,"",S08000022,Upper GI,"",2,p,1,p
13261,2020Q4,S08000028,"",S08000022,Urological,"",1,p,1,p
13262,2020Q4,S08000028,"",S08000022,All Cancer Types,d,8,p,6,p
13263,2020Q4,S08000028,"",S08000028,Colorectal,"",2,p,2,p
13264,2020Q4,S08000028,"",S08000028,Lung,"",2,p,2,p
13265,2020Q4,S08000028,"",S08000028,Melanoma,"",1,p,1,p
13266,2020Q4,S08000028,"",S08000028,Urological,"",3,p,2,p
13267,2020Q4,S08000028,"",S08000028,All Cancer Types,d,8,p,7,p
13268,2020Q4,S08000028,"",S08000031,Upper GI,"",1,p,1,p
13269,2020Q4,S08000028,"",S08000031,All Cancer Types,d,1,p,1,p
13270,2020Q4,S08000028,"",SB0801,Lung,"",2,p,2,p
13271,2020Q4,S08000028,"",SB0801,All Cancer Types,d,2,p,2,p
13272,2020Q4,S08000029,"",S08000024,Cervical,"",1,p,0,p
13273,2020Q4,S08000029,"",S08000024,Colorectal,"",4,p,3,p
13274,2020Q4,S08000029,"",S08000024,Head & Neck,"",5,p,5,p
13275,2020Q4,S08000029,"",S08000024,Lung,"",9,p,7,p
13276,2020Q4,S08000029,"",S08000024,Ovarian,"",2,p,2,p
13277,2020Q4,S08000029,"",S08000024,Upper GI,"",4,p,2,p
13278,2020Q4,S08000029,"",S08000024,Urological,"",5,p,3,p
13279,2020Q4,S08000029,"",S08000024,All Cancer Types,d,30,p,22,p
13280,2020Q4,S08000029,"",S08000029,Breast,"",41,p,37,p
13281,2020Q4,S08000029,"",S08000029,Cervical,"",1,p,1,p
13282,2020Q4,S08000029,"",S08000029,Colorectal,"",29,p,27,p
13283,2020Q4,S08000029,"",S08000029,Head & Neck,"",3,p,3,p
13284,2020Q4,S08000029,"",S08000029,Lung,"",16,p,15,p
13285,2020Q4,S08000029,"",S08000029,Lymphoma,"",4,p,2,p
13286,2020Q4,S08000029,"",S08000029,Melanoma,"",8,p,8,p
13287,2020Q4,S08000029,"",S08000029,Ovarian,"",3,p,3,p
13288,2020Q4,S08000029,"",S08000029,Upper GI,"",17,p,16,p
13289,2020Q4,S08000029,"",S08000029,Urological,"",46,p,33,p
13290,2020Q4,S08000029,"",S08000029,All Cancer Types,d,168,p,145,p
13291,2020Q4,S08000029,"",S08000030,Head & Neck,"",2,p,2,p
13292,2020Q4,S08000029,"",S08000030,All Cancer Types,d,2,p,2,p
13293,2020Q4,S08000030,"",S08000024,Lung,"",2,p,2,p
13294,2020Q4,S08000030,"",S08000024,Urological,"",1,p,0,p
13295,2020Q4,S08000030,"",S08000024,All Cancer Types,d,3,p,2,p
13296,2020Q4,S08000030,"",S08000030,Breast,"",54,p,54,p
13297,2020Q4,S08000030,"",S08000030,Colorectal,"",29,p,28,p
13298,2020Q4,S08000030,"",S08000030,Head & Neck,"",2,p,2,p
13299,2020Q4,S08000030,"",S08000030,Lung,"",41,p,41,p
13300,2020Q4,S08000030,"",S08000030,Melanoma,"",2,p,2,p
13301,2020Q4,S08000030,"",S08000030,Ovarian,"",1,p,1,p
13302,2020Q4,S08000030,"",S08000030,Upper GI,"",28,p,26,p
13303,2020Q4,S08000030,"",S08000030,Urological,"",45,p,43,p
13304,2020Q4,S08000030,"",S08000030,All Cancer Types,d,202,p,197,p
13305,2020Q4,S08000031,"",S08000017,Breast,"",1,p,1,p
13306,2020Q4,S08000031,"",S08000017,All Cancer Types,d,1,p,1,p
13307,2020Q4,S08000031,"",S08000019,Breast,"",3,p,2,p
13308,2020Q4,S08000031,"",S08000019,All Cancer Types,d,3,p,2,p
13309,2020Q4,S08000031,"",S08000024,Upper GI,"",1,p,0,p
13310,2020Q4,S08000031,"",S08000024,All Cancer Types,d,1,p,0,p
13311,2020Q4,S08000031,"",S08000031,Breast,"",229,p,227,p
13312,2020Q4,S08000031,"",S08000031,Cervical,"",10,p,10,p
13313,2020Q4,S08000031,"",S08000031,Colorectal,"",122,p,78,p
13314,2020Q4,S08000031,"",S08000031,Head & Neck,"",60,p,54,p
13315,2020Q4,S08000031,"",S08000031,Lung,"",119,p,102,p
13316,2020Q4,S08000031,"",S08000031,Lymphoma,"",29,p,24,p
13317,2020Q4,S08000031,"",S08000031,Melanoma,"",42,p,41,p
13318,2020Q4,S08000031,"",S08000031,Ovarian,"",16,p,15,p
13319,2020Q4,S08000031,"",S08000031,Upper GI,"",86,p,72,p
13320,2020Q4,S08000031,"",S08000031,Urological,"",165,p,114,p
13321,2020Q4,S08000031,"",S08000031,All Cancer Types,d,878,p,737,p
13322,2020Q4,S08000031,"",S08000032,Breast,"",37,p,36,p
13323,2020Q4,S08000031,"",S08000032,Colorectal,"",1,p,0,p
13324,2020Q4,S08000031,"",S08000032,All Cancer Types,d,38,p,36,p
13325,2020Q4,S08000031,"",SB0801,Lung,"",21,p,17,p
13326,2020Q4,S08000031,"",SB0801,All Cancer Types,d,21,p,17,p
13327,2020Q4,S08000032,"",S08000031,Cervical,"",9,p,6,p
13328,2020Q4,S08000032,"",S08000031,Head & Neck,"",7,p,5,p
13329,2020Q4,S08000032,"",S08000031,Lung,"",2,p,2,p
13330,2020Q4,S08000032,"",S08000031,Lymphoma,"",2,p,0,p
13331,2020Q4,S08000032,"",S08000031,Ovarian,"",4,p,4,p
13332,2020Q4,S08000032,"",S08000031,Upper GI,"",6,p,6,p
13333,2020Q4,S08000032,"",S08000031,Urological,"",7,p,2,p
13334,2020Q4,S08000032,"",S08000031,All Cancer Types,d,37,p,25,p
13335,2020Q4,S08000032,"",S08000032,Breast,"",68,p,59,p
13336,2020Q4,S08000032,"",S08000032,Cervical,"",8,p,8,p
13337,2020Q4,S08000032,"",S08000032,Colorectal,"",57,p,51,p
13338,2020Q4,S08000032,"",S08000032,Head & Neck,"",3,p,1,p
13339,2020Q4,S08000032,"",S08000032,Lung,"",38,p,38,p
13340,2020Q4,S08000032,"",S08000032,Lymphoma,"",8,p,8,p
13341,2020Q4,S08000032,"",S08000032,Melanoma,"",21,p,21,p
13342,2020Q4,S08000032,"",S08000032,Ovarian,"",1,p,0,p
13343,2020Q4,S08000032,"",S08000032,Upper GI,"",41,p,39,p
13344,2020Q4,S08000032,"",S08000032,Urological,"",25,p,21,p
13345,2020Q4,S08000032,"",S08000032,All Cancer Types,d,270,p,246,p
13346,2020Q4,S08000032,"",SB0801,Lung,"",6,p,6,p
13347,2020Q4,S08000032,"",SB0801,All Cancer Types,d,6,p,6,p
13348,2020Q4,S92000003,d,S08000015,Breast,"",72,p,53,p
13349,2020Q4,S92000003,d,S08000015,Cervical,"",2,p,2,p
13350,2020Q4,S92000003,d,S08000015,Colorectal,"",26,p,20,p
13351,2020Q4,S92000003,d,S08000015,Head & Neck,"",7,p,7,p
13352,2020Q4,S92000003,d,S08000015,Lung,"",35,p,35,p
13353,2020Q4,S92000003,d,S08000015,Lymphoma,"",5,p,3,p
13354,2020Q4,S92000003,d,S08000015,Melanoma,"",9,p,8,p
13355,2020Q4,S92000003,d,S08000015,Ovarian,"",1,p,1,p
13356,2020Q4,S92000003,d,S08000015,Upper GI,"",33,p,31,p
13357,2020Q4,S92000003,d,S08000015,Urological,"",35,p,33,p
13358,2020Q4,S92000003,d,S08000015,All Cancer Types,d,225,p,193,p
13359,2020Q4,S92000003,d,S08000016,Breast,"",11,p,11,p
13360,2020Q4,S92000003,d,S08000016,Colorectal,"",8,p,8,p
13361,2020Q4,S92000003,d,S08000016,Head & Neck,"",2,p,2,p
13362,2020Q4,S92000003,d,S08000016,Lung,"",8,p,7,p
13363,2020Q4,S92000003,d,S08000016,Lymphoma,"",2,p,2,p
13364,2020Q4,S92000003,d,S08000016,Melanoma,"",1,p,1,p
13365,2020Q4,S92000003,d,S08000016,Ovarian,"",3,p,3,p
13366,2020Q4,S92000003,d,S08000016,Upper GI,"",8,p,8,p
13367,2020Q4,S92000003,d,S08000016,Urological,"",7,p,6,p
13368,2020Q4,S92000003,d,S08000016,All Cancer Types,d,50,p,48,p
13369,2020Q4,S92000003,d,S08000017,Breast,"",24,p,24,p
13370,2020Q4,S92000003,d,S08000017,Colorectal,"",14,p,14,p
13371,2020Q4,S92000003,d,S08000017,Head & Neck,"",4,p,4,p
13372,2020Q4,S92000003,d,S08000017,Lung,"",21,p,21,p
13373,2020Q4,S92000003,d,S08000017,Lymphoma,"",4,p,4,p
13374,2020Q4,S92000003,d,S08000017,Melanoma,"",1,p,1,p
13375,2020Q4,S92000003,d,S08000017,Ovarian,"",2,p,2,p
13376,2020Q4,S92000003,d,S08000017,Upper GI,"",14,p,14,p
13377,2020Q4,S92000003,d,S08000017,Urological,"",12,p,8,p
13378,2020Q4,S92000003,d,S08000017,All Cancer Types,d,96,p,92,p
13379,2020Q4,S92000003,d,S08000019,Breast,"",53,p,52,p
13380,2020Q4,S92000003,d,S08000019,Cervical,"",2,p,2,p
13381,2020Q4,S92000003,d,S08000019,Colorectal,"",32,p,29,p
13382,2020Q4,S92000003,d,S08000019,Head & Neck,"",1,p,1,p
13383,2020Q4,S92000003,d,S08000019,Lung,"",48,p,48,p
13384,2020Q4,S92000003,d,S08000019,Lymphoma,"",7,p,6,p
13385,2020Q4,S92000003,d,S08000019,Melanoma,"",7,p,6,p
13386,2020Q4,S92000003,d,S08000019,Ovarian,"",4,p,4,p
13387,2020Q4,S92000003,d,S08000019,Upper GI,"",27,p,27,p
13388,2020Q4,S92000003,d,S08000019,Urological,"",49,p,40,p
13389,2020Q4,S92000003,d,S08000019,All Cancer Types,d,230,p,215,p
13390,2020Q4,S92000003,d,S08000020,Breast,"",85,p,79,p
13391,2020Q4,S92000003,d,S08000020,Colorectal,"",43,p,32,p
13392,2020Q4,S92000003,d,S08000020,Head & Neck,"",8,p,8,p
13393,2020Q4,S92000003,d,S08000020,Lung,"",46,p,39,p
13394,2020Q4,S92000003,d,S08000020,Lymphoma,"",9,p,5,p
13395,2020Q4,S92000003,d,S08000020,Melanoma,"",13,p,13,p
13396,2020Q4,S92000003,d,S08000020,Ovarian,"",7,p,7,p
13397,2020Q4,S92000003,d,S08000020,Upper GI,"",43,p,43,p
13398,2020Q4,S92000003,d,S08000020,Urological,"",66,p,50,p
13399,2020Q4,S92000003,d,S08000020,All Cancer Types,d,320,p,276,p
13400,2020Q4,S92000003,d,S08000022,Breast,"",46,p,44,p
13401,2020Q4,S92000003,d,S08000022,Cervical,"",1,p,1,p
13402,2020Q4,S92000003,d,S08000022,Colorectal,"",30,p,16,p
13403,2020Q4,S92000003,d,S08000022,Head & Neck,"",6,p,5,p
13404,2020Q4,S92000003,d,S08000022,Lung,"",21,p,21,p
13405,2020Q4,S92000003,d,S08000022,Lymphoma,"",8,p,8,p
13406,2020Q4,S92000003,d,S08000022,Melanoma,"",6,p,4,p
13407,2020Q4,S92000003,d,S08000022,Ovarian,"",10,p,10,p
13408,2020Q4,S92000003,d,S08000022,Upper GI,"",28,p,19,p
13409,2020Q4,S92000003,d,S08000022,Urological,"",58,p,23,p
13410,2020Q4,S92000003,d,S08000022,All Cancer Types,d,214,p,151,p
