_id,HBR,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,DeathsAgeUnder5,DeathsAge5To9,DeathsAge10To14,DeathsAge15To19,DeathsAge20To24,DeathsAge25To29,DeathsAge30To34,DeathsAge35To39,DeathsAge40To44,DeathsAge45To49,DeathsAge50To54,DeathsAge55To59,DeathsAge60To64,DeathsAge65To69,DeathsAge70To74,DeathsAge75To79,DeathsAge80To84,DeathsAge85To89,DeathsAge90AndOver,DeathsAllAges,MortalityRateAgeUnder5,MortalityRateAge5To9,MortalityRateAge10To14,MortalityRateAge15To19,MortalityRateAge20To24,MortalityRateAge25To29,MortalityRateAge30To34,MortalityRateAge35To39,MortalityRateAge40To44,MortalityRateAge45To49,MortalityRateAge50To54,MortalityRateAge55To59,MortalityRateAge60To64,MortalityRateAge65To69,MortalityRateAge70To74,MortalityRateAge75To79,MortalityRateAge80To84,MortalityRateAge85To89,MortalityRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedMortalityRatio,SMRLower95pcConfidenceInterval,SMRUpper95pcConfidenceInterval
1612,S08000028,"ICD-10 C40-C41, C47+C49",Bone and connective tissue,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5502008,0,22.17786649,0,0,1.481481481,0.17941428,5.351620495,1.063684624, ,z, ,z,0.333831621, ,z, ,z,59.05462704,7.151789305,213.3256179
1613,S08000028,"ICD-10 C40-C41, C47+C49",Bone and connective tissue,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.495126753,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
1614,S08000028,"ICD-10 C40-C41, C47+C49",Bone and connective tissue,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.21893921,0,36.6568915,0,0,2.92585874,0.354335067,10.56920778,2.127369248, ,z, ,z,0.667663242, ,z, ,z,138.6752392,16.79421482,500.9426452
1615,S08000028,ICD-10 C47+C49,Connective tissue,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5502008,0,22.17786649,0,0,1.481481481,0.17941428,5.351620495,1.063684624, ,z, ,z,0.333831621, ,z, ,z,85.59005643,10.36535291,309.1807126
1616,S08000028,ICD-10 C47+C49,Connective tissue,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.495126753,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
1617,S08000028,ICD-10 C47+C49,Connective tissue,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.21893921,0,36.6568915,0,0,2.92585874,0.354335067,10.56920778,2.127369248, ,z, ,z,0.667663242, ,z, ,z,201.0837353,24.35217322,726.3835912
1618,S08000028,C71,Malignant brain cancer,All,d,2014-2018,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,5,1,1,0,12,0,0,0,0,0,0,0,0,12.00624325,9.830908376,9.560229446,0,0,19.94415636,0,78.18608288,22.17786649,36.16636528,0,8.888888889,4.593018599,15.52710004,7.626529729, ,z, ,z,3.406568677, ,z, ,z,100.8337912,52.10229132,176.1363408
1619,S08000028,C71,Malignant brain cancer,Male, ,2014-2018,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,3,1,0,0,8,0,0,0,0,0,0,0,0,24.06159769,19.38735944,19.03674091,0,0,19.49697797,0,103.0927835,56.14823133,0,0,12.00408139,5.182510319,23.65282579,10.97374977, ,z, ,z,5.455352804, ,z, ,z,115.0123203,49.65415658,226.620121
1620,S08000028,C71,Malignant brain cancer,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20.41232905,0,57.38880918,0,57.40528129,0,5.851717479,1.594396064,14.98272087,4.279309684, ,z, ,z,1.35778455, ,z, ,z,80.88985534,22.0397631,207.1101566
1621,S08000028,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,d,2014-2018,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,5,1,1,0,12,0,0,0,0,0,0,0,0,12.00624325,9.830908376,9.560229446,0,0,19.94415636,0,78.18608288,22.17786649,36.16636528,0,8.888888889,4.593018599,15.52710004,7.626529729, ,z, ,z,3.406568677, ,z, ,z,98.92873577,51.11792138,172.8085924
1622,S08000028,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male, ,2014-2018,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,3,1,0,0,8,0,0,0,0,0,0,0,0,24.06159769,19.38735944,19.03674091,0,0,19.49697797,0,103.0927835,56.14823133,0,0,12.00408139,5.182510319,23.65282579,10.97374977, ,z, ,z,5.455352804, ,z, ,z,113.231695,48.88540893,223.1115792
1623,S08000028,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20.41232905,0,57.38880918,0,57.40528129,0,5.851717479,1.594396064,14.98272087,4.279309684, ,z, ,z,1.35778455, ,z, ,z,78.97671264,21.51849611,202.2117515
1624,S08000028,C50,Breast,All,d,2014-2018,0,0,0,0,0,0,0,0,1,0,2,2,3,6,3,2,0,2,2,23,0,0,0,0,0,0,0,0,12.00624325,0,19.12045889,19.58480219,30.63412642,59.83246909,37.65060241,31.27443315,0,72.33273056,127.6324186,17.03703704,10.80002003,25.56392066,13.42762779,8.457719158, ,19.5277203, ,6.926453654,4.123631439, ,10.44426568, ,73.8594341,46.82054549,110.8254158
1625,S08000028,C50,Breast,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.04845012,0,0,0,0,1.500510173,0.037989628,8.360307591,1.302422506, ,z, ,z,0.520969002, ,z, ,z,404.9469878,10.25237008,2256.220208
1626,S08000028,C50,Breast,Female, ,2014-2018,0,0,0,0,0,0,0,0,1,0,2,2,3,6,2,2,0,2,2,22,0,0,0,0,0,0,0,0,23.96357537,0,38.40983292,40,61.76652254,122.4739743,48.43787842,57.38880918,0,114.8105626,170.5029838,32.18444613,20.16982104,48.72763823,25.55283308,15.90569899, ,37.44985738, ,13.3319383,7.818625842, ,20.29239253, ,71.21288132,44.62873359,107.8171581
1627,S08000028,C18-C20,Colorectal cancer,All,d,2014-2018,0,0,0,0,1,0,0,0,0,1,1,5,5,5,6,6,11,11,6,58,0,0,0,0,16.99524133,0,0,0,0,9.830908376,9.560229446,48.96200548,51.05687736,49.86039091,75.30120482,93.82329945,243.9565314,397.8300181,382.8972559,42.96296296,32.62357902,55.5395924,35.80066558,26.8770406, ,45.98382196, ,13.83983789,9.559592945, ,18.89951135, ,108.4155899,82.32450282,140.1522907
1628,S08000028,C18-C20,Colorectal cancer,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,2,4,2,4,3,5,5,2,28,0,0,0,0,0,0,0,0,0,0,19.03674091,38.37298542,81.03727715,38.99395594,104.1938005,103.0927835,280.7411567,488.7585533,507.6142132,42.01428486,27.91818717,60.72233951,39.59317083,25.99163489, ,56.01148662, ,13.88658291,8.879427702, ,19.9954079, ,98.83803361,65.67715554,142.8484777
1629,S08000028,C18-C20,Colorectal cancer,Female, ,2014-2018,0,0,0,0,1,0,0,0,0,1,0,3,1,3,2,3,6,6,4,30,0,0,0,0,36.14022407,0,0,0,0,19.94415636,0,60,20.58884085,61.23698714,48.43787842,86.08321377,219.941349,344.4316877,341.0059676,43.88788109,29.61096908,62.6526792,32.00816032,21.30623102, ,44.85335345, ,13.79309287,7.327456142, ,22.26967647, ,119.1958307,80.42092642,170.1594599
1630,S08000028,C18,Colon,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,1,5,2,2,5,3,8,8,4,38,0,0,0,0,0,0,0,0,0,0,9.560229446,48.96200548,20.42275094,19.94415636,62.75100402,46.91164973,177.4229319,289.3309222,255.2648373,28.14814815,19.91930492,38.63553253,22.88864438,16.0027795, ,30.98736082, ,7.96714884,5.320426132, ,11.13975703, ,119.644341,84.66745656,164.2212058
1631,S08000028,C18,Colon,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,2,3,4,1,19,0,0,0,0,0,0,0,0,0,0,19.03674091,38.37298542,40.51863857,19.49697797,78.14535035,68.72852234,168.444694,391.0068426,253.8071066,28.5096933,17.16469774,44.52141764,26.60096748, ,z, ,z,9.5491178, ,z, ,z,122.8396373,73.95748607,191.82931
1632,S08000028,C18,Colon,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,5,4,3,19,0,0,0,0,0,0,0,0,0,0,0,60,0,20.41232905,48.43787842,28.69440459,183.2844575,229.6211251,255.7544757,27.79565803,16.73480187,43.40636312,19.17632127, ,z, ,z,6.385179879, ,z, ,z,116.611062,70.20747688,182.1026182
1633,S08000028,C19-C20,Rectum and rectosigmoid junction,All,d,2014-2018,0,0,0,0,1,0,0,0,0,1,0,0,3,3,1,3,3,3,2,20,0,0,0,0,16.99524133,0,0,0,0,9.830908376,0,0,30.63412642,29.91623454,12.5502008,46.91164973,66.53359947,108.4990958,127.6324186,14.81481481,9.049273767,22.88027993,12.9120212,7.679704673, ,19.48153431, ,5.872689052,2.801835656, ,10.0606158, ,92.00884355,56.20139196,142.1001965
1634,S08000028,C19-C20,Rectum and rectosigmoid junction,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,40.51863857,19.49697797,26.04845012,34.36426117,112.2964627,97.75171065,253.8071066,13.50459156,6.1751592,25.63592139,12.99220335, ,z, ,z,4.337465111, ,z, ,z,69.97435265,31.99672982,132.833118
1635,S08000028,C19-C20,Rectum and rectosigmoid junction,Female, ,2014-2018,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,2,1,2,1,11,0,0,0,0,36.14022407,0,0,0,0,19.94415636,0,0,20.58884085,40.82465809,0,57.38880918,36.6568915,114.8105626,85.2514919,16.09222307,8.033179775,28.7934322,12.83183905, ,z, ,z,7.407912993, ,z, ,z,123.9410696,61.8709354,221.7648096
1636,S08000028,C53,Cervix uteri,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,19.20491646,0,0,0,0,0,36.6568915,0,0,2.92585874,0.354335067,10.56920778,2.260766439, ,z, ,z,1.14353028, ,z, ,z,71.35552006,8.641484517,257.7606729
1637,S08000028,C54,Corpus uteri,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,73.31378299,57.40528129,0,5.851717479,1.594396064,14.98272087,3.993923794, ,z, ,z,1.338095502, ,z, ,z,69.42731628,18.916607,177.761504
1638,S08000028,C56,Ovary,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,2,1,2,18,0,0,0,0,0,0,0,0,0,0,19.20491646,20,41.1776817,40.82465809,72.65681763,114.7776184,73.31378299,57.40528129,170.5029838,26.33272866,15.60644388,41.617064,19.9832605, ,z, ,z,8.114154045, ,z, ,z,151.4530492,89.76067556,239.3611131
1639,S08000028,C53-C55,Uterus,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,1,0,7,0,0,0,0,0,0,0,0,0,0,19.20491646,20,0,20.41232905,0,0,109.9706745,57.40528129,0,10.24050559,4.117214365,21.09935538,7.377368331, ,z, ,z,3.093995653, ,z, ,z,69.75463031,28.04497917,143.7211983
1640,S08000028,C52,Vagina,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.382544727,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
1641,S08000028,C51,Vulva,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.2514919,1.46292937,0.037038165,8.150920754,0.852514919, ,z, ,z,0.171526587, ,z, ,z,68.86402278,1.743486106,383.6857774
1642,S08000028,"C00-C14, C30-C32",Head and neck,All,d,2014-2018,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,5,2,2,0,18,0,0,0,0,16.99524133,0,0,0,0,0,0,9.792401097,10.21137547,19.94415636,50.20080321,78.18608288,44.35573298,72.33273056,0,13.33333333,7.902178356,21.07241501,10.61739186, ,z, ,z,4.779623622, ,z, ,z,118.2371504,70.07482879,186.8656727
1643,S08000028,"C00-C14, C30-C32",Head and neck,Male, ,2014-2018,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,2,0,0,0,7,0,0,0,0,32.08213025,0,0,0,0,0,0,19.18649271,0,38.99395594,26.04845012,68.72852234,0,0,0,10.50357121,4.222980391,21.64137111,9.368280817, ,z, ,z,5.712103032, ,z, ,z,64.83099371,26.0654219,133.5766251
1644,S08000028,"C00-C14, C30-C32",Head and neck,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20.58884085,0,72.65681763,86.08321377,73.31378299,114.8105626,0,16.09222307,8.033179775,28.7934322,11.8665029, ,z, ,z,3.847144212, ,z, ,z,248.5124954,124.0565423,444.6575005
1645,S08000028,C32,Larynx,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9.792401097,0,9.972078181,25.10040161,0,0,0,0,2.962962963,0.807307684,7.586361982,2.41641264, ,z, ,z,1.178858417, ,z, ,z,107.026232,29.16104608,274.0296614
1646,S08000028,C32,Larynx,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19.18649271,0,19.49697797,26.04845012,0,0,0,0,4.50153052,0.928323814,13.15538243,3.62187832, ,z, ,z,1.87333805, ,z, ,z,100.8244798,20.79243166,294.6519156
1647,S08000028,C32,Larynx,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.21893921,0,0,0,0,1.46292937,0.037038165,8.150920754,1.210946961, ,z, ,z,0.484378784, ,z, ,z,131.2450267,3.322836385,731.2504857
1648,S08000028,C00-C14,"Lip, oral cavity and pharynx",All,d,2014-2018,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,5,2,2,0,13,0,0,0,0,16.99524133,0,0,0,0,0,0,0,10.21137547,9.972078181,12.5502008,78.18608288,44.35573298,72.33273056,0,9.62962963,5.127372216,16.46695994,7.595505736, ,z, ,z,3.358575813, ,z, ,z,118.7085467,63.20730158,202.9952302
1649,S08000028,C00-C14,"Lip, oral cavity and pharynx",Male, ,2014-2018,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,0,0,0,0,32.08213025,0,0,0,0,0,0,0,0,19.49697797,0,68.72852234,0,0,0,6.002040694,1.635354081,15.367608,5.746402497, ,z, ,z,3.838764983, ,z, ,z,53.50177548,14.57743313,136.9857945
1650,S08000028,C00-C14,"Lip, oral cavity and pharynx",Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20.58884085,0,24.21893921,86.08321377,73.31378299,114.8105626,0,13.16636433,6.020500172,24.99386075,9.444608976, ,z, ,z,2.878386644, ,z, ,z,259.0074244,118.4346874,491.6767708
1651,S08000028,C03-C06,Mouth (IARC definition),All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.63721658,22.17786649,36.16636528,0,2.222222222,0.458275647,6.494276348,1.462638845, ,z, ,z,0.320877545, ,z, ,z,141.0354789,29.08490638,412.1655187
1652,S08000028,C03-C06,Mouth (IARC definition),Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.495126753,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
1653,S08000028,C03-C06,Mouth (IARC definition),Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.69440459,36.6568915,57.40528129,0,4.388788109,0.905073619,12.82590127,2.92527769, ,z, ,z,0.64175509, ,z, ,z,356.0837309,73.4330259,1040.627768
1654,S08000028,C01-C06,Oral cavity,All,d,2014-2018,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,6,0,0,0,0,16.99524133,0,0,0,0,0,0,0,10.21137547,0,0,31.27443315,22.17786649,36.16636528,0,4.444444444,1.63103278,9.673684461,3.61665607, ,z, ,z,2.159411595, ,z, ,z,126.7900434,46.52971132,275.9685463
1655,S08000028,C01-C06,Oral cavity,Male, ,2014-2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32.08213025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.500510173,0.037989628,8.360307591,1.924927815, ,z, ,z,2.56657042, ,z, ,z,33.87847366,0.857728691,188.7587739
1656,S08000028,C01-C06,Oral cavity,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20.58884085,0,0,57.38880918,36.6568915,57.40528129,0,7.314646849,2.375045922,17.0699457,5.308384325, ,z, ,z,1.75225277, ,z, ,z,280.8190568,91.18118337,655.3380018
1657,S08000028,C07-C08,Salivary glands,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.16636528,0,0.740740741,0.018753932,4.127143253,0.43053961, ,z, ,z,0.085763293, ,z, ,z,128.6998893,3.258399084,717.0698874
1658,S08000028,C07-C08,Salivary glands,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.495126753,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
1659,S08000028,C07-C08,Salivary glands,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.40528129,0,1.46292937,0.037038165,8.150920754,0.861079219, ,z, ,z,0.171526587, ,z, ,z,310.2064499,7.853747334,1728.359716
1660,S08000028,C73,Thyroid,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.17786649,0,0,0.740740741,0.018753932,4.127143253,0.701852892, ,z, ,z,0.140370578, ,z, ,z,92.20797556,2.33450382,513.7499576
1661,S08000028,C73,Thyroid,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.14823133,0,0,1.500510173,0.037989628,8.360307591,1.403705783, ,z, ,z,0.280741157, ,z, ,z,259.605608,6.572644936,1446.42987
1662,S08000028,C73,Thyroid,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.382544727,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
1663,S08000028,C01-C02,Tongue,All,d,2014-2018,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,16.99524133,0,0,0,0,0,0,0,10.21137547,0,0,15.63721658,0,0,0,2.222222222,0.458275647,6.494276348,2.154017225, ,z, ,z,1.83853405, ,z, ,z,115.1583538,23.74842108,336.5415781
1664,S08000028,C01-C02,Tongue,Male, ,2014-2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32.08213025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.500510173,0.037989628,8.360307591,1.924927815, ,z, ,z,2.56657042, ,z, ,z,59.98436899,1.518672736,334.2115131
1665,S08000028,C01-C02,Tongue,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20.58884085,0,0,28.69440459,0,0,0,2.92585874,0.354335067,10.56920778,2.383106635, ,z, ,z,1.11049768, ,z, ,z,213.2179182,25.82167907,770.2164319
1666,S08000028,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10.21137547,9.972078181,0,46.91164973,0,0,0,3.703703704,1.202582511,8.643208948,3.102290658, ,z, ,z,1.191346121, ,z, ,z,149.2858066,48.47269504,348.3832732
1667,S08000028,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19.49697797,0,68.72852234,0,0,0,4.50153052,0.928323814,13.15538243,3.821474682, ,z, ,z,1.272194562, ,z, ,z,122.3242203,25.22619503,357.4832809
1668,S08000028,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20.58884085,0,0,28.69440459,0,0,0,2.92585874,0.354335067,10.56920778,2.383106635, ,z, ,z,1.11049768, ,z, ,z,223.0197768,27.00872962,805.6241155
1669,S08000028,C81,Hodgkin lymphoma,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.219060943,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
1670,S08000028,C81,Hodgkin lymphoma,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.495126753,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
1671,S08000028,C81,Hodgkin lymphoma,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.382544727,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
1672,S08000028,C64-C65,Kidney,All,d,2014-2018,0,0,0,0,0,0,0,0,0,1,0,2,2,1,4,2,3,2,0,17,0,0,0,0,0,0,0,0,0,9.830908376,0,19.58480219,20.42275094,9.972078181,50.20080321,31.27443315,66.53359947,72.33273056,0,12.59259259,7.335649237,20.1619606,10.37373718, ,z, ,z,4.403015881, ,z, ,z,133.4745583,77.75384891,213.7056978
1673,S08000028,C64-C65,Kidney,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,2,1,1,0,11,0,0,0,0,0,0,0,0,0,19.38735944,0,19.18649271,40.51863857,19.49697797,52.09690023,68.72852234,56.14823133,97.75171065,0,16.50561191,8.239541995,29.53309902,14.33165664, ,z, ,z,6.499178693, ,z, ,z,141.4352981,70.6039912,253.0668167
1674,S08000028,C64-C65,Kidney,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,20,0,0,48.43787842,0,73.31378299,57.40528129,0,8.777576219,3.221215773,19.1050881,6.415817715, ,z, ,z,2.30685307, ,z, ,z,120.9896523,44.40107,263.3435368
1675,S08000028,C91-C95,Leukaemias,All,d,2014-2018,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,3,3,1,12,0,0,0,0,0,0,0,0,0,9.830908376,0,0,10.21137547,9.972078181,12.5502008,15.63721658,66.53359947,108.4990958,63.81620932,8.888888889,4.593018599,15.52710004,7.003923385, ,z, ,z,2.492436461, ,z, ,z,94.58277582,48.87230046,165.217075
1676,S08000028,C91-C95,Leukaemias,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20.25931929,19.49697797,26.04845012,34.36426117,168.444694,0,0,10.50357121,4.222980391,21.64137111,9.176003248, ,z, ,z,3.102117195, ,z, ,z,94.22925722,37.88504856,194.1482838
1677,S08000028,C91-C95,Leukaemias,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,19.94415636,0,0,0,0,0,0,0,172.2158439,85.2514919,7.314646849,2.375045922,17.0699457,4.831843522, ,z, ,z,1.882755728, ,z, ,z,95.08218173,30.8729256,221.8900943
1678,S08000028,C91.0,Acute lymphoblastic leukaemia,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.219060943,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
1679,S08000028,C91.0,Acute lymphoblastic leukaemia,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.495126753,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
1680,S08000028,C91.0,Acute lymphoblastic leukaemia,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.382544727,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
